chain_name,school_borough,school_geometry,school_grades,school_name,school_type,store_borough,store_geometry,uhf34_borough,uhf34_geoname,vincenty
McDonalds,BRONX,POINT (-73.92088435821491 40.8528876920209),"06,07,08,SE",I.S. 229 ROLAND PATTERSON,Junior High-Intermediate-Middle,BRONX,POINT (-73.916202 40.850258),Bronx,South Bronx,0.30515274933825337
Burger King,QUEENS,POINT (-73.8928925737509 40.75265098533163),"06,07,08,SE",I.S. 230,Junior High-Intermediate-Middle,WOODSIDE,POINT (-73.89755700000001 40.754459),Queens,West Queens,0.27472026439597014
Wendys,QUEENS,POINT (-73.8928925737509 40.75265098533163),"06,07,08,SE",I.S. 230,Junior High-Intermediate-Middle,FLUSHING,POINT (-73.896935 40.754066),Queens,West Queens,0.23351376263711526
Dunkin Donuts,QUEENS,POINT (-73.8928925737509 40.75265098533163),"06,07,08,SE",I.S. 230,Junior High-Intermediate-Middle,Queens,POINT (-73.89026 40.74895),Queens,West Queens,0.2903484176484829
Dunkin Donuts,QUEENS,POINT (-73.8928925737509 40.75265098533163),"06,07,08,SE",I.S. 230,Junior High-Intermediate-Middle,QUEENS,POINT (-73.89079 40.74657),Queens,West Queens,0.43386841894862066
Dunkin Donuts,QUEENS,POINT (-73.8928925737509 40.75265098533163),"06,07,08,SE",I.S. 230,Junior High-Intermediate-Middle,Queens,POINT (-73.89585 40.75425),Queens,West Queens,0.19041263958187812
Dunkin Donuts,QUEENS,POINT (-73.8928925737509 40.75265098533163),"06,07,08,SE",I.S. 230,Junior High-Intermediate-Middle,Queens,POINT (-73.89587 40.7461),Queens,West Queens,0.47827697096920113
Taco Bell,QUEENS,POINT (-73.8928925737509 40.75265098533163),"06,07,08,SE",I.S. 230,Junior High-Intermediate-Middle,Woodside,POINT (-73.901794 40.753683),Queens,West Queens,0.47248822341706503
McDonalds,QUEENS,POINT (-73.8928925737509 40.75265098533163),"06,07,08,SE",I.S. 230,Junior High-Intermediate-Middle,JACKSON HEIGHTS,POINT (-73.889717 40.747173),Queens,West Queens,0.41309860438157164
Wendys,QUEENS,POINT (-73.8928925737509 40.75265098533163),"06,07,08,SE",I.S. 230,Junior High-Intermediate-Middle,QUEENS VILLAGE,POINT (-73.892667 40.747008),Queens,West Queens,0.389561090147238
McDonalds,QUEENS,POINT (-73.75925825478303 40.66462303329748),"06,07,08,SE",I.S. 231 MAGNETECH 2000,Junior High-Intermediate-Middle,SPRINGFIELD GARDENS,POINT (-73.756142 40.66523),Queens,Southeast Queens,0.1690090030152661
Dunkin Donuts,QUEENS,POINT (-73.75925825478303 40.66462303329748),"06,07,08,SE",I.S. 231 MAGNETECH 2000,Junior High-Intermediate-Middle,Queens,POINT (-73.756925 40.666448),Queens,Southeast Queens,0.17574663154105652
Dunkin Donuts,BRONX,POINT (-73.91567735407726 40.8494707697532),"06,07,08,SE",I.S. 232,Junior High-Intermediate-Middle,Bronx,POINT (-73.90868500000001 40.853711),Bronx,South Bronx,0.46887069935001463
Dunkin Donuts,BRONX,POINT (-73.91567735407726 40.8494707697532),"06,07,08,SE",I.S. 232,Junior High-Intermediate-Middle,BRONX,POINT (-73.912414 40.847596),Bronx,South Bronx,0.21441805167707823
McDonalds,BRONX,POINT (-73.91567735407726 40.8494707697532),"06,07,08,SE",I.S. 232,Junior High-Intermediate-Middle,BRONX,POINT (-73.914978 40.844677),Bronx,South Bronx,0.33281233533407206
McDonalds,BRONX,POINT (-73.91567735407726 40.8494707697532),"06,07,08,SE",I.S. 232,Junior High-Intermediate-Middle,BRONX,POINT (-73.916202 40.850258),Bronx,South Bronx,0.06088173734109013
Burger King,BRONX,POINT (-73.91567735407726 40.8494707697532),"06,07,08,SE",I.S. 232,Junior High-Intermediate-Middle,BRONX,POINT (-73.908432 40.852265),Bronx,South Bronx,0.4257915912636096
Dunkin Donuts,QUEENS,POINT (-73.82173084988943 40.7497744938486),"06,07,08,SE",I.S. 237,Junior High-Intermediate-Middle,Queens,POINT (-73.81594 40.755318),Queens,Flushing - Clearview,0.48852476772808046
Dunkin Donuts,QUEENS,POINT (-73.82173084988943 40.7497744938486),"06,07,08,SE",I.S. 237,Junior High-Intermediate-Middle,Queens,POINT (-73.82238 40.754),Queens,Flushing - Clearview,0.29355450744356787
Dunkin Donuts,QUEENS,POINT (-73.82173084988943 40.7497744938486),"06,07,08,SE",I.S. 237,Junior High-Intermediate-Middle,Queens,POINT (-73.827528 40.754107),Queens,Flushing - Clearview,0.4265135196870095
Subway,QUEENS,POINT (-73.7798932377509 40.71279837483156),"06,07,08,SE",I.S. 238 SUSAN B ANTHONY,Junior High-Intermediate-Middle,Jamaica,POINT (-73.7812 40.7131),Queens,Jamaica,0.07169921670615505
Dunkin Donuts,QUEENS,POINT (-73.7798932377509 40.71279837483156),"06,07,08,SE",I.S. 238 SUSAN B ANTHONY,Junior High-Intermediate-Middle,Queens,POINT (-73.772013 40.710487),Queens,Jamaica,0.4434371897129372
Dunkin Donuts,QUEENS,POINT (-73.7798932377509 40.71279837483156),"06,07,08,SE",I.S. 238 SUSAN B ANTHONY,Junior High-Intermediate-Middle,QUEENS,POINT (-73.78393199999999 40.712729),Queens,Jamaica,0.2121111605179533
McDonalds,QUEENS,POINT (-73.7798932377509 40.71279837483156),"06,07,08,SE",I.S. 238 SUSAN B ANTHONY,Junior High-Intermediate-Middle,JAMAICA,POINT (-73.781204 40.713558),Queens,Jamaica,0.0865092907612217
KFC,QUEENS,POINT (-73.7798932377509 40.71279837483156),"06,07,08,SE",I.S. 238 SUSAN B ANTHONY,Junior High-Intermediate-Middle,Jamaica,POINT (-73.78604 40.71188),Queens,Jamaica,0.32890321707281456
Burger King,QUEENS,POINT (-73.7798932377509 40.71279837483156),"06,07,08,SE",I.S. 238 SUSAN B ANTHONY,Junior High-Intermediate-Middle,JAMAICA,POINT (-73.78402 40.712221),Queens,Jamaica,0.22031065645686349
KFC,QUEENS,POINT (-73.80944365135218 40.72415877372578),"06,07,08,SE",I.S. 250 THE ROBERT F. KENNEDY COMMUNITY MIDDLE SC,Junior High-Intermediate-Middle,Flushing,POINT (-73.808924 40.720398),Queens,Bayside - Meadows,0.2609323093912223
Subway,QUEENS,POINT (-73.80944365135218 40.72415877372578),"06,07,08,SE",I.S. 250 THE ROBERT F. KENNEDY COMMUNITY MIDDLE SC,Junior High-Intermediate-Middle,Queens,POINT (-73.8049 40.721),Queens,Bayside - Meadows,0.3231177951148191
Burger King,QUEENS,POINT (-73.80944365135218 40.72415877372578),"06,07,08,SE",I.S. 250 THE ROBERT F. KENNEDY COMMUNITY MIDDLE SC,Junior High-Intermediate-Middle,FLUSHING,POINT (-73.803849 40.72199),Queens,Bayside - Meadows,0.32963256293866466
McDonalds,QUEENS,POINT (-73.80944365135218 40.72415877372578),"06,07,08,SE",I.S. 250 THE ROBERT F. KENNEDY COMMUNITY MIDDLE SC,Junior High-Intermediate-Middle,FLUSHING,POINT (-73.81240099999999 40.727467),Queens,Bayside - Meadows,0.2760638918774189
Burger King,BRONX,POINT (-73.88989436605287 40.85888833613625),"06,07,08,SE",I.S. 254,Junior High-Intermediate-Middle,BRONX,POINT (-73.896334 40.862569),Bronx,Fordham - Bronx Park,0.4222822096612655
Subway,BRONX,POINT (-73.88989436605287 40.85888833613625),"06,07,08,SE",I.S. 254,Junior High-Intermediate-Middle,Bronx,POINT (-73.8878 40.8597),Bronx,Fordham - Bronx Park,0.12319218680881307
Subway,BRONX,POINT (-73.88989436605287 40.85888833613625),"06,07,08,SE",I.S. 254,Junior High-Intermediate-Middle,Bronx,POINT (-73.8973 40.8606),Bronx,Fordham - Bronx Park,0.4055599304255462
McDonalds,BRONX,POINT (-73.88989436605287 40.85888833613625),"06,07,08,SE",I.S. 254,Junior High-Intermediate-Middle,BRONX,POINT (-73.881203 40.856411),Bronx,Fordham - Bronx Park,0.4863841231439781
McDonalds,BRONX,POINT (-73.88989436605287 40.85888833613625),"06,07,08,SE",I.S. 254,Junior High-Intermediate-Middle,BRONX,POINT (-73.892471 40.861685),Bronx,Fordham - Bronx Park,0.23550698897036398
Dunkin Donuts,BRONX,POINT (-73.88989436605287 40.85888833613625),"06,07,08,SE",I.S. 254,Junior High-Intermediate-Middle,Bronx,POINT (-73.89857000000001 40.859114),Bronx,Fordham - Bronx Park,0.4547868540561434
Dunkin Donuts,BRONX,POINT (-73.88989436605287 40.85888833613625),"06,07,08,SE",I.S. 254,Junior High-Intermediate-Middle,Bronx,POINT (-73.89375200000001 40.862358),Bronx,Fordham - Bronx Park,0.31331450301519254
Dunkin Donuts,BRONX,POINT (-73.88989436605287 40.85888833613625),"06,07,08,SE",I.S. 254,Junior High-Intermediate-Middle,Bronx,POINT (-73.88508400000001 40.858481),Bronx,Fordham - Bronx Park,0.2535809453152789
Dunkin Donuts,BRONX,POINT (-73.88989436605287 40.85888833613625),"06,07,08,SE",I.S. 254,Junior High-Intermediate-Middle,Bronx,POINT (-73.891418 40.853775),Bronx,Fordham - Bronx Park,0.36175791007494407
Dunkin Donuts,BROOKLYN,POINT (-73.99377451458375 40.59461804344691),"06,07,08,SE",I.S. 281 JOSEPH B CAVALLARO,Junior High-Intermediate-Middle,KINGS,POINT (-73.98448 40.59601),Brooklyn,Bensonhurst - Bay Ridge,0.49821497768232287
Burger King,BROOKLYN,POINT (-73.99377451458375 40.59461804344691),"06,07,08,SE",I.S. 281 JOSEPH B CAVALLARO,Junior High-Intermediate-Middle,BROOKLYN,POINT (-73.994725 40.601199),Brooklyn,Bensonhurst - Bay Ridge,0.45683526662268015
Wendys,BROOKLYN,POINT (-73.99377451458375 40.59461804344691),"06,07,08,SE",I.S. 281 JOSEPH B CAVALLARO,Junior High-Intermediate-Middle,BROOKLYN,POINT (-74.000298 40.59536),Brooklyn,Bensonhurst - Bay Ridge,0.3469198220717497
Dunkin Donuts,BROOKLYN,POINT (-73.99377451458375 40.59461804344691),"06,07,08,SE",I.S. 281 JOSEPH B CAVALLARO,Junior High-Intermediate-Middle,Kings,POINT (-73.99901 40.591747),Brooklyn,Bensonhurst - Bay Ridge,0.3392359752712512
Dunkin Donuts,BROOKLYN,POINT (-73.99377451458375 40.59461804344691),"06,07,08,SE",I.S. 281 JOSEPH B CAVALLARO,Junior High-Intermediate-Middle,KINGS,POINT (-73.997287 40.598238),Brooklyn,Bensonhurst - Bay Ridge,0.31067818972984845
McDonalds,BROOKLYN,POINT (-73.99377451458375 40.59461804344691),"06,07,08,SE",I.S. 281 JOSEPH B CAVALLARO,Junior High-Intermediate-Middle,BROOKLYN,POINT (-73.989006 40.599335),Brooklyn,Bensonhurst - Bay Ridge,0.410898031752956
Wendys,BROOKLYN,POINT (-73.92062429171553 40.64716471188549),"06,07,08,SE",I.S. 285 MEYER LEVIN,Junior High-Intermediate-Middle,BROOKLYN,POINT (-73.91471199999999 40.648294),Brooklyn,East Flatbush - Flatbush,0.32035100239978015
Burger King,BROOKLYN,POINT (-73.92062429171553 40.64716471188549),"06,07,08,SE",I.S. 285 MEYER LEVIN,Junior High-Intermediate-Middle,BROOKLYN,POINT (-73.91972 40.652668),Brooklyn,East Flatbush - Flatbush,0.3826975043827303
Dunkin Donuts,BROOKLYN,POINT (-73.92062429171553 40.64716471188549),"06,07,08,SE",I.S. 285 MEYER LEVIN,Junior High-Intermediate-Middle,Kings,POINT (-73.912784 40.645457),Brooklyn,East Flatbush - Flatbush,0.4285841905870119
Dunkin Donuts,BROOKLYN,POINT (-73.92062429171553 40.64716471188549),"06,07,08,SE",I.S. 285 MEYER LEVIN,Junior High-Intermediate-Middle,Kings,POINT (-73.92171500000001 40.65274),Brooklyn,East Flatbush - Flatbush,0.38895036219749635
McDonalds,BROOKLYN,POINT (-73.92062429171553 40.64716471188549),"06,07,08,SE",I.S. 285 MEYER LEVIN,Junior High-Intermediate-Middle,NEW YORK,POINT (-73.9217 40.644669),Brooklyn,East Flatbush - Flatbush,0.1812510430976968
Burger King,BROOKLYN,POINT (-73.92062429171553 40.64716471188549),"06,07,08,SE",I.S. 285 MEYER LEVIN,Junior High-Intermediate-Middle,BROOKLYN,POINT (-73.91834 40.640553),Brooklyn,East Flatbush - Flatbush,0.47175118898491397
Dunkin Donuts,BROOKLYN,POINT (-73.92062429171553 40.64716471188549),"06,07,08,SE",I.S. 285 MEYER LEVIN,Junior High-Intermediate-Middle,Kings,POINT (-73.92253599999999 40.644561),Brooklyn,East Flatbush - Flatbush,0.20584706502575728
McDonalds,BROOKLYN,POINT (-73.92062429171553 40.64716471188549),"06,07,08,SE",I.S. 285 MEYER LEVIN,Junior High-Intermediate-Middle,BROOKLYN,POINT (-73.923203 40.652718),Brooklyn,East Flatbush - Flatbush,0.4064449694442922
Dunkin Donuts,MANHATTAN,POINT (-74.01363289648069 40.7172112973916),"06,07,08,SE",I.S. 289,Junior High-Intermediate-Middle,New York,POINT (-74.004985 40.715991),Manhattan,"Union Square, Lower Manhattan",0.4617778219245278
Subway,MANHATTAN,POINT (-74.01363289648069 40.7172112973916),"06,07,08,SE",I.S. 289,Junior High-Intermediate-Middle,New York,POINT (-74.005 40.7164),Manhattan,"Union Square, Lower Manhattan",0.4566910286331088
McDonalds,MANHATTAN,POINT (-74.01363289648069 40.7172112973916),"06,07,08,SE",I.S. 289,Junior High-Intermediate-Middle,NEW YORK,POINT (-74.01073599999999 40.716366),Manhattan,"Union Square, Lower Manhattan",0.16289446885499556
Subway,MANHATTAN,POINT (-74.01363289648069 40.7172112973916),"06,07,08,SE",I.S. 289,Junior High-Intermediate-Middle,New York,POINT (-74.01009999999999 40.7159),Manhattan,"Union Square, Lower Manhattan",0.20637854444197024
Subway,MANHATTAN,POINT (-74.01363289648069 40.7172112973916),"06,07,08,SE",I.S. 289,Junior High-Intermediate-Middle,New York,POINT (-74.0094 40.7143),Manhattan,"Union Square, Lower Manhattan",0.2995763794101636
Subway,MANHATTAN,POINT (-74.01363289648069 40.7172112973916),"06,07,08,SE",I.S. 289,Junior High-Intermediate-Middle,New York,POINT (-74.0077 40.7151),Manhattan,"Union Square, Lower Manhattan",0.3438783029969857
Subway,MANHATTAN,POINT (-74.01363289648069 40.7172112973916),"06,07,08,SE",I.S. 289,Junior High-Intermediate-Middle,New York,POINT (-74.00749999999999 40.7129),Manhattan,"Union Square, Lower Manhattan",0.43838756780451577
Dunkin Donuts,MANHATTAN,POINT (-74.01363289648069 40.7172112973916),"06,07,08,SE",I.S. 289,Junior High-Intermediate-Middle,NEW YORK,POINT (-74.007839 40.714744),Manhattan,"Union Square, Lower Manhattan",0.34859775114075825
Dunkin Donuts,MANHATTAN,POINT (-74.01363289648069 40.7172112973916),"06,07,08,SE",I.S. 289,Junior High-Intermediate-Middle,New York,POINT (-74.008661 40.714155),Manhattan,"Union Square, Lower Manhattan",0.33558503264509987
Dunkin Donuts,MANHATTAN,POINT (-74.01363289648069 40.7172112973916),"06,07,08,SE",I.S. 289,Junior High-Intermediate-Middle,New York,POINT (-74.007105 40.712974),Manhattan,"Union Square, Lower Manhattan",0.45050806320178094
McDonalds,MANHATTAN,POINT (-74.01363289648069 40.7172112973916),"06,07,08,SE",I.S. 289,Junior High-Intermediate-Middle,NEW YORK,POINT (-74.005234 40.715771),Manhattan,"Union Square, Lower Manhattan",0.4520242522076438
McDonalds,BROOKLYN,POINT (-74.02308159364885 40.63365920469337),"06,07,08,SE",I.S. 30 MARY WHITE OVINGTON,Junior High-Intermediate-Middle,BROOKLYN,POINT (-74.027039 40.633682),Brooklyn,Bensonhurst - Bay Ridge,0.20803712845868524
Dunkin Donuts,BROOKLYN,POINT (-74.02308159364885 40.63365920469337),"06,07,08,SE",I.S. 30 MARY WHITE OVINGTON,Junior High-Intermediate-Middle,Kings,POINT (-74.02670999999999 40.63386),Brooklyn,Bensonhurst - Bay Ridge,0.19123876159704406
Dunkin Donuts,BROOKLYN,POINT (-74.02308159364885 40.63365920469337),"06,07,08,SE",I.S. 30 MARY WHITE OVINGTON,Junior High-Intermediate-Middle,KINGS,POINT (-74.02279299999999 40.628843),Brooklyn,Bensonhurst - Bay Ridge,0.3326703787443231
Dunkin Donuts,BROOKLYN,POINT (-74.02308159364885 40.63365920469337),"06,07,08,SE",I.S. 30 MARY WHITE OVINGTON,Junior High-Intermediate-Middle,KINGS,POINT (-74.01451 40.63457),Brooklyn,Bensonhurst - Bay Ridge,0.454946419313468
Dunkin Donuts,BROOKLYN,POINT (-74.02308159364885 40.63365920469337),"06,07,08,SE",I.S. 30 MARY WHITE OVINGTON,Junior High-Intermediate-Middle,Kings,POINT (-74.02052 40.63423),Brooklyn,Bensonhurst - Bay Ridge,0.14029793643372976
McDonalds,BROOKLYN,POINT (-73.97251675887094 40.58234296066261),"06,07,08,SE",I.S. 303 HERBERT S. EISENBERG,Junior High-Intermediate-Middle,BROOKLYN,POINT (-73.975105 40.579582),Brooklyn,Coney Island - Sheepshead Bay,0.2341668370432344
Dunkin Donuts,BROOKLYN,POINT (-73.97251675887094 40.58234296066261),"06,07,08,SE",I.S. 303 HERBERT S. EISENBERG,Junior High-Intermediate-Middle,Kings,POINT (-73.96638 40.58066),Brooklyn,Coney Island - Sheepshead Bay,0.3430950968265168
McDonalds,BRONX,POINT (-73.90459562236767 40.84054187450774),"06,07,08,SE",I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,Junior High-Intermediate-Middle,BRONX,POINT (-73.904701 40.841805),Bronx,South Bronx,0.0873352105939796
Dunkin Donuts,BRONX,POINT (-73.90459562236767 40.84054187450774),"06,07,08,SE",I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,Junior High-Intermediate-Middle,Bronx,POINT (-73.902075 40.845856),Bronx,South Bronx,0.3897593926129731
Dunkin Donuts,BRONX,POINT (-73.90459562236767 40.84054187450774),"06,07,08,SE",I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,Junior High-Intermediate-Middle,BRONX,POINT (-73.89734799999999 40.844363),Bronx,South Bronx,0.4623542778499663
Wendys,BRONX,POINT (-73.90459562236767 40.84054187450774),"06,07,08,SE",I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,Junior High-Intermediate-Middle,BRONX,POINT (-73.897758 40.842827),Bronx,South Bronx,0.3914797611545471
KFC,BRONX,POINT (-73.90459562236767 40.84054187450774),"06,07,08,SE",I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,Junior High-Intermediate-Middle,Bronx,POINT (-73.903344 40.843897),Bronx,South Bronx,0.24062802807338754
McDonalds,BROOKLYN,POINT (-73.94876084208995 40.70284820343722),"06,07,08,SE",I.S. 318 EUGENIO MARIA DE HOSTOS,Junior High-Intermediate-Middle,BROOKLYN,POINT (-73.943489 40.701332),Brooklyn,Williamsburg - Bushwick,0.29595377696157216
Dunkin Donuts,BROOKLYN,POINT (-73.94876084208995 40.70284820343722),"06,07,08,SE",I.S. 318 EUGENIO MARIA DE HOSTOS,Junior High-Intermediate-Middle,KINGS,POINT (-73.94244 40.70155),Brooklyn,Williamsburg - Bushwick,0.3438062420471959
Burger King,BROOKLYN,POINT (-73.94876084208995 40.70284820343722),"06,07,08,SE",I.S. 318 EUGENIO MARIA DE HOSTOS,Junior High-Intermediate-Middle,BROOKLYN,POINT (-73.942545 40.700885),Brooklyn,Williamsburg - Bushwick,0.3534121573440641
Subway,BROOKLYN,POINT (-73.94876084208995 40.70284820343722),"06,07,08,SE",I.S. 318 EUGENIO MARIA DE HOSTOS,Junior High-Intermediate-Middle,Brooklyn,POINT (-73.9503 40.7062),Brooklyn,Williamsburg - Bushwick,0.24499700419195142
Taco Bell,BROOKLYN,POINT (-73.94876084208995 40.70284820343722),"06,07,08,SE",I.S. 318 EUGENIO MARIA DE HOSTOS,Junior High-Intermediate-Middle,Brooklyn,POINT (-73.941455 40.70098),Brooklyn,Williamsburg - Bushwick,0.404736951292455
KFC,BRONX,POINT (-73.90431725525977 40.84046006710758),"06,07,08,SE",I.S. 339,Junior High-Intermediate-Middle,Bronx,POINT (-73.903344 40.843897),Bronx,South Bronx,0.24258353436408045
McDonalds,BRONX,POINT (-73.90431725525977 40.84046006710758),"06,07,08,SE",I.S. 339,Junior High-Intermediate-Middle,BRONX,POINT (-73.904701 40.841805),Bronx,South Bronx,0.09495928261832444
Dunkin Donuts,BRONX,POINT (-73.90431725525977 40.84046006710758),"06,07,08,SE",I.S. 339,Junior High-Intermediate-Middle,Bronx,POINT (-73.902075 40.845856),Bronx,South Bronx,0.39044008676303144
Dunkin Donuts,BRONX,POINT (-73.90431725525977 40.84046006710758),"06,07,08,SE",I.S. 339,Junior High-Intermediate-Middle,BRONX,POINT (-73.89734799999999 40.844363),Bronx,South Bronx,0.45377589742354435
Wendys,BRONX,POINT (-73.90431725525977 40.84046006710758),"06,07,08,SE",I.S. 339,Junior High-Intermediate-Middle,BRONX,POINT (-73.897758 40.842827),Bronx,South Bronx,0.3805620029439063
McDonalds,BROOKLYN,POINT (-73.9703087253971 40.67636183709472),"06,07,08,SE",I.S. 340,Junior High-Intermediate-Middle,BROOKLYN,POINT (-73.966927 40.681351),Brooklyn,Bedford Stuyvesant - Crown Heights,0.38739535670188247
McDonalds,BROOKLYN,POINT (-73.92767589030545 40.70081688582381),"06,07,08,SE",I.S. 347 SCHOOL OF HUMANITIES,Junior High-Intermediate-Middle,BROOKLYN,POINT (-73.91965500000001 40.699417),Brooklyn,Williamsburg - Bushwick,0.43215411626679234
Dunkin Donuts,BROOKLYN,POINT (-73.92767589030545 40.70081688582381),"06,07,08,SE",I.S. 347 SCHOOL OF HUMANITIES,Junior High-Intermediate-Middle,Kings,POINT (-73.928809 40.704423),Brooklyn,Williamsburg - Bushwick,0.2558452958994016
Dunkin Donuts,BROOKLYN,POINT (-73.92767589030545 40.70081688582381),"06,07,08,SE",I.S. 347 SCHOOL OF HUMANITIES,Junior High-Intermediate-Middle,Kings,POINT (-73.93528999999999 40.69669),Brooklyn,Williamsburg - Bushwick,0.49090058911462847
Burger King,BROOKLYN,POINT (-73.92767589030545 40.70081688582381),"06,07,08,SE",I.S. 347 SCHOOL OF HUMANITIES,Junior High-Intermediate-Middle,BROOKLYN,POINT (-73.918875 40.698657),Brooklyn,Williamsburg - Bushwick,0.4856201014169997
Burger King,BROOKLYN,POINT (-73.92731339828218 40.70120823427701),"06,07,08,SE","I.S. 349 MATH, SCIENCE & TECH.",Junior High-Intermediate-Middle,BROOKLYN,POINT (-73.918875 40.698657),Brooklyn,Williamsburg - Bushwick,0.4768329602255554
Dunkin Donuts,BROOKLYN,POINT (-73.92731339828218 40.70120823427701),"06,07,08,SE","I.S. 349 MATH, SCIENCE & TECH.",Junior High-Intermediate-Middle,Kings,POINT (-73.928809 40.704423),Brooklyn,Williamsburg - Bushwick,0.23531894583904525
Subway,BROOKLYN,POINT (-73.92731339828218 40.70120823427701),"06,07,08,SE","I.S. 349 MATH, SCIENCE & TECH.",Junior High-Intermediate-Middle,Brooklyn,POINT (-73.9183 40.7034),Brooklyn,Williamsburg - Bushwick,0.4969011530125991
